"duration","deaths","area","gdp","country","lat","lon","Began","Ended","dismagvalue","lm_USD","rf_USD","xgb_USD","svr_USD","brnn_USD","knn_USD"
7,3,23500,8650138069,"Chad",9.64,15.11,"2007/08/09","2007/08/15",23500,629000,1132000,580000,1045000,706000,926000
15,2,64580,8639235842,"Cambodia",13.28,105.88,"2007/08/10","2007/08/24",64580,607000,1023000,936000,1103000,782000,1009000
4,44,190100,1.52e+11,"Pakistan",NA,NA,"2007/08/10","2007/08/13",190100,22908000,76085000,21560000,32548000,22373000,25029000
6,76,191400,1.22e+12,"India",31.24,76.53,"2007/08/12","2007/08/17",191400,293417000,433449000,239964000,390059000,308758000,420560000
3,22,16540,1.52e+11,"Pakistan",35.95,74.34,"2007/08/12","2007/08/14",16540,21907000,9041000,11071000,11139000,16702000,13478000
78,13,53520,31958195182,"Kenya",0.88,34.28,"2007/08/15","2007/10/31",53520,13069000,7339000,19565000,13951000,11898000,7583000
12,26,1217000,1.45e+13,"United States of America (the)",36.86,-94.64,"2007/08/16","2007/08/27",1217000,1993978000,901584000,2693906000,1783980000,1733330000,1905674000
6,17,32590,3.55e+12,"China",27.72,104.07,"2007/08/22","2007/08/27",32590,548518000,28279000,393144000,359344000,413689000,123192000
2,2,32270,1.75e+11,"Romania",46.76,25.6,"2007/08/25","2007/08/26",32270,5436000,3213000,8224000,9878000,6020000,1942000
16,12,454800,8650138069,"Chad",11.54,19.05,"2007/08/25","2007/09/09",454800,1097000,1123000,1148000,583000,804000,575000
5,1,2330,1.373e+09,"Liberia",6.51,-10.58,"2007/08/26","2007/08/30",2330,74000,323000,163000,378000,182000,160000
3,11,4380,3.55e+12,"China",32.78,108.87,"2007/08/31","2007/09/02",4380,457306000,218073000,226170000,288147000,385589000,662816000
4,1,162800,4346206809,"Mauritania",15.47,-13.97,"2007/08/31","2007/09/03",162800,98000,228000,285000,4e+05,133000,404000
3,4,5690,4.32e+11,"Indonesia",-1.08,116.72,"2007/09/02","2007/09/04",5690,31670000,42363000,23356000,30317000,33725000,65765000
4,3,930,1.17e+12,"Korea (the Republic of)",33.4,126.72,"2007/09/04","2007/09/07",930,117756000,48095000,206062000,196830000,182966000,153512000
7,7,26860,1.75e+11,"Romania",45.82,27.24,"2007/09/05","2007/09/11",26860,19141000,38553000,20030000,18467000,16499000,18159000
67,10,139500,2.63e+11,"Thailand",16.82,102.48,"2007/09/05","2007/11/10",139500,73620000,51521000,98770000,79916000,63081000,14363000
9,20,1180,4068224991,"Rwanda",-1.68,29.42,"2007/09/12","2007/09/20",1180,1509000,661000,1118000,1486000,1369000,504000
22,94,90280,1.22e+12,"India",15.71,79.88,"2007/09/16","2007/10/07",90280,688551000,272883000,450046000,553339000,612729000,128596000
4,18,78590,1.35e+11,"Algeria",34.95,5.79,"2007/09/21","2007/09/24",78590,15139000,17981000,13147000,12603000,11730000,24785000
3,11,2300,33567868323,"Guatemala",14.6,-90.49,"2007/09/22","2007/09/24",2300,4861000,1749000,3385000,3583000,4317000,1731000
12,80,72010,1.22e+12,"India",20.91,86.4,"2007/09/22","2007/10/03",72010,497568000,390536000,444190000,456193000,440921000,328060000
7,4,127400,1.4e+12,"Brazil",-30.25,-52.67,"2007/09/24","2007/09/30",127400,86740000,88345000,110777000,82034000,76787000,88395000
7,3,5050,1.47e+12,"Spain",38.64,-0.27,"2007/10/12","2007/10/18",5050,141367000,82911000,94243000,353448000,195149000,208353000
4,16,6550,38914078352,"Tunisia",36.95,9.71,"2007/10/13","2007/10/16",6550,6454000,1402000,3877000,3377000,5153000,16389000
11,15,24810,77414425532,"Viet Nam",15.87,107.78,"2007/10/14","2007/10/24",24810,15659000,18048000,11283000,13029000,12406000,16886000
7,35,189700,2.06e+11,"Colombia",7.89,-74.91,"2007/10/20","2007/10/26",189700,35909000,27324000,29219000,29893000,29995000,28509000
14,3,46470,77414425532,"Viet Nam",11.01,105.51,"2007/10/20","2007/11/02",46470,6880000,11300000,8707000,10768000,7830000,16473000
8,2,13140,2.63e+11,"Thailand",9.72,99,"2007/10/22","2007/10/29",13140,18400000,9179000,18836000,58195000,26930000,47771000
4,6,730,1.4e+12,"Brazil",-22.72,-43.42,"2007/10/24","2007/10/27",730,209714000,457866000,389279000,247349000,253102000,141017000
7,32,1950,16737071816,"Congo (the Democratic Republic of the)",-4.37,15.38,"2007/10/25","2007/10/31",1950,6402000,2601000,6821000,4046000,5366000,738000
6,29,76740,1.22e+12,"India",12.73,79.7,"2007/10/27","2007/11/01",76740,211885000,209131000,188372000,153418000,164931000,203631000
6,20,4600,1.56e+11,"Philippines (the)",13.36,123.38,"2007/10/27","2007/11/01",4600,37375000,1979000,15543000,21881000,30774000,4772000
20,22,35810,1.05e+12,"Mexico",17.67,-92.41,"2007/10/28","2007/11/16",35810,319551000,1649560000,204001000,216821000,248993000,2496875000
13,83,35110,77414425532,"Viet Nam",16.32,107.36,"2007/10/28","2007/11/09",35110,38055000,151177000,32736000,32251000,33179000,70974000
12,55,36820,77414425532,"Viet Nam",15.3,108.44,"2007/11/10","2007/11/21",36820,29458000,134979000,30015000,21553000,23810000,65005000
4,4,550,11902564401,"Uganda",0.35,32.59,"2007/11/15","2007/11/18",550,1526000,417000,3052000,2154000,2203000,2646000
17,2,52770,3.19e+11,"Greece",41.74,25.62,"2007/11/16","2007/12/02",52770,24669000,69759000,36074000,48241000,33425000,27315000
4,11,11140,1.56e+11,"Philippines (the)",8.796,124.833,"2007/11/18","2007/11/21",11140,19405000,4602000,17276000,12163000,15696000,9411000
9,14,21400,1.35e+11,"Algeria",36.75,2.96,"2007/11/24","2007/12/02",21400,24653000,34255000,15120000,20381000,19604000,36764000
24,20,57570,10450843291,"Mozambique",-19.06,34.36,"2007/12/11","2008/01/03",57570,3027000,17921000,1845000,1810000,2325000,5588000
4,4,6200,31958195182,"Kenya",-3.61,38.69,"2007/12/12","2007/12/15",6200,2639000,930000,2903000,2966000,2902000,4589000
68,75,218600,13120183208,"Bolivia (Plurinational State of)",-17.66,-65.3,"2007/12/15","2008/02/20",218600,9529000,76092000,12953000,14672000,7730000,5387000
15,24,53810,5291950100,"Zimbabwe",-20.78,31.24,"2007/12/19","2008/01/02",53810,1367000,10539000,1497000,870000,1026000,4713000
60,10,2180,14056957976,"Zambia",-15.94,27.77,"2007/12/30","2008/02/27",2180,7955000,5621000,9741000,10634000,8581000,14347000
7,1,41560,1.06e+12,"Australia",-28.44,152.87,"2008/01/03","2008/01/09",41560,39681000,53859000,91625000,143890000,65482000,33192000
5,2,550,1.48e+13,"United States of America (the)",39.63,-119.2,"2008/01/05","2008/01/09",550,1479114000,2245016000,2634362000,3470507000,3006517000,1339024000
5,4,23020,1.7e+12,"Brazil",-24.5,-47.88,"2008/01/12","2008/01/16",23020,122788000,267307000,169705000,131608000,120247000,210564000
34,41,75830,61762635000,"Ecuador",-1.25,-79.66,"2008/01/30","2008/03/03",75830,28885000,111628000,15046000,17734000,22231000,32792000
2,3,810,5.1e+11,"Indonesia",-7.71,112.91,"2008/01/30","2008/01/31",810,38054000,6904000,57373000,62822000,53783000,19426000
6,3,380,5.1e+11,"Indonesia",-6.19,106.85,"2008/02/01","2008/02/06",380,73011000,51345000,98939000,120526000,126874000,46142000
5,9,290,1.7e+12,"Brazil",-22.37,-43.13,"2008/02/02","2008/02/06",290,411138000,670015000,550630000,425690000,459551000,197600000
40,40,456900,1.21e+11,"Peru",-10.11,-73.01,"2008/02/04","2008/03/14",456900,43509000,16771000,27257000,44412000,32365000,8419000
5,14,400,5.1e+11,"Indonesia",-7.74,114,"2008/02/08","2008/02/12",400,145762000,61687000,144008000,148154000,142748000,95754000
30,63,21800,1.82e+11,"Philippines (the)",11.64,125.22,"2008/02/12","2008/03/12",21800,125351000,48728000,66473000,85518000,104075000,101662000
14,2,44350,1.06e+12,"Australia",-22.46,149.54,"2008/02/13","2008/02/26",44350,77255000,225497000,119870000,170908000,103939000,68715000
13,1,51580,1.33e+11,"Kazakhstan",42.3,68.55,"2008/02/20","2008/03/03",51580,6396000,42645000,17486000,25351000,11383000,10876000
3,9,23600,92507257784,"Morocco",32.11,-7.11,"2008/02/26","2008/02/28",23600,7921000,7501000,6673000,5668000,6279000,17281000
14,3,11590,5.1e+11,"Indonesia",-7.13,112.37,"2008/03/01","2008/03/14",11590,58334000,52127000,57360000,180831000,80804000,45207000
3,8,43220,40713812310,"Sri Lanka",7.83,80.82,"2008/03/12","2008/03/14",43220,2941000,1342000,2937000,2526000,2344000,5251000
35,18,565200,1.48e+13,"United States of America (the)",36.23,-89.15,"2008/03/17","2008/04/20",565200,3200306000,53583000,1763261000,2885147000,2253559000,1423695000
9,37,144300,1.2e+12,"India",10.76,78.72,"2008/03/20","2008/03/28",144300,254383000,22050000,170227000,181782000,203634000,179718000
14,2,21280,35895153328,"Kenya",2.83,37.67,"2008/03/20","2008/04/02",21280,2989000,3136000,4059000,9838000,4503000,4324000
6,36,1120000,1.7e+12,"Brazil",-5.36,-41.68,"2008/03/30","2008/04/04",1120000,202580000,316044000,208546000,347815000,223790000,297868000
4,3,43960,4.59e+12,"China",30.87,113.03,"2008/05/02","2008/05/05",43960,229285000,29206000,313703000,252979000,227540000,106139000
2,4,5300,99130304099,"Viet Nam",12.14,107.83,"2008/05/11","2008/05/12",5300,6089000,2269000,5868000,5997000,6191000,3445000
9,5,110500,1.8e+11,"Chile",-35.86,-71.95,"2008/05/19","2008/05/27",110500,14425000,8270000,15112000,11891000,12317000,9293000
10,64,106000,4.59e+12,"China",NA,NA,"2008/05/27","2008/06/05",106000,1429874000,1465736000,1247943000,1250573000,1245373000,1503980000
8,25,40670,40713812310,"Sri Lanka",7.18,80.77,"2008/05/29","2008/06/05",40670,8417000,15602000,7650000,5596000,6331000,14642000
25,2,30310,3532969035,"Suriname",8.25,-64.88,"2008/06/01","2008/06/25",30310,362000,392000,369000,818000,574000,137000
16,176,366860,4.59e+12,"China",NA,NA,"2008/06/07","2008/06/22",366860,2382466000,2876667000,1724125000,3332663000,2985810000,4739008000
41,1063,350600,1.2e+12,"India",25.18,91.54,"2008/06/11","2008/07/21",350600,2441880000,393129000,3388608000,2629377000,4866856000,1189479000
8,16,41800,35895153328,"Kenya",-1.57,40.12,"2008/06/13","2008/06/20",41800,5880000,2491000,4020000,4129000,4434000,2495000
1,11,25970,3.16e+11,"South Africa",-29.67,31.09,"2008/06/19","2008/06/19",25970,17618000,5799000,27108000,42353000,14550000,22730000
39,6,66960,3323677130,"Togo",NA,NA,"2008/07/01","2008/08/08",66960,636000,301000,584000,503000,635000,236000
6,12,193700,1.11e+12,"Mexico",NA,NA,"2008/07/06","2008/07/11",193700,103867000,75056000,98509000,80234000,79995000,48114000
20,142,283800,1.2e+12,"India",27.5,89.79,"2008/07/20","2008/08/08",283800,649282000,132286000,448332000,707220000,705136000,513280000
2,5,52420,5.11e+12,"Japan",35.88,136.38,"2008/07/28","2008/07/29",52420,231965000,172117000,339481000,353318000,200393000,128161000
3,36,32490,1.7e+11,"Pakistan",33.92,71.7,"2008/08/02","2008/08/04",32490,27864000,29318000,20117000,17539000,22829000,17696000
5,20,24610,4.59e+12,"China",22.62,101.55,"2008/08/07","2008/08/11",24610,744552000,100173000,508319000,433228000,562536000,159376000
2,3,7096,4.12e+11,"Iran (Islamic Republic of)",39.24,44.69,"2008/08/07","2008/08/08",7096,20725000,7735000,18689000,23215000,22503000,12392000
12,37,165900,1.7e+11,"Pakistan",30.74,72.63,"2008/08/09","2008/08/20",165900,40199000,44354000,36080000,25260000,31476000,28837000
9,5,69940,27066912635,"Ethiopia",7.585,33.31,"2008/08/20","2008/08/28",69940,2357000,2982000,2473000,2201000,2077000,6541000
10,47,80590,1.2e+12,"India",22.044,94.55,"2008/08/30","2008/09/08",80590,335642000,57530000,261689000,250538000,270105000,45678000
10,12,59250,91631278239,"Bangladesh",21.02,90.21,"2008/08/30","2008/09/08",59250,13504000,16932000,12708000,9653000,10336000,3665000
7,74,75490,1.2e+12,"India",16.65,81.38,"2008/09/05","2008/09/11",75490,362353000,352621000,279913000,353593000,334192000,374968000
3,8,47370,2.93e+12,"United Kingdom of Great Britain and Northern Ireland (the)",53.26,-1.8,"2008/09/06","2008/09/08",47370,208170000,95757000,211353000,184475000,165901000,150518000
3,16,9851,5.1e+11,"Indonesia",0.68,122.52,"2008/09/06","2008/09/08",9851,68648000,6604000,37147000,35286000,52958000,80025000
2,4,3310,1.32e+11,"Iraq",36.16,45.11,"2008/09/10","2008/09/11",3310,8832000,1799000,7955000,9293000,9435000,9493000
120,76,195400,2.42e+11,"Colombia",9,-74.23,"2008/09/15","2009/01/12",195400,235582000,538179000,301899000,616470000,190865000,162757000
8,50,168100,12545438605,"Nepal",NA,NA,"2008/09/22","2008/09/29",168100,2855000,1837000,1835000,2522000,2497000,980000
24,13,34760,8496946608,"Nicaragua",12,-86.37,"2008/09/24","2008/10/17",34760,2165000,2941000,1565000,1633000,1823000,2651000
17,93,34760,1.71e+11,"Algeria",3.48,32.24,"2008/10/01","2008/10/17",34760,101184000,263926000,70397000,85607000,89592000,186163000
4,17,81580,14586253383,"South Sudan",9.24,29.66,"2008/10/03","2008/10/06",81580,1578000,1085000,1420000,1331000,1221000,1469000
7,3,29940,4.59e+12,"China",19.16,109.82,"2008/10/10","2008/10/16",29940,319458000,1432256000,308025000,487874000,348167000,677394000
3,3,45130,35895153328,"Kenya",4,41.9,"2008/10/14","2008/10/16",45130,1560000,341000,1616000,1815000,1521000,644000
2,29,39090,99130304099,"Viet Nam",14.9,107.46,"2008/10/19","2008/10/20",39090,11638000,7042000,12038000,11510000,9822000,5732000
2,90,133200,26910851362,"Yemen",15.54,49.78,"2008/10/23","2008/10/24",133200,4507000,59096000,3496000,10075000,6237000,15900000
12,30,146700,92507257784,"Morocco",33.73,-4.77,"2008/10/23","2008/11/03",146700,20099000,25122000,20265000,11863000,15227000,15952000
9,99,74590,99130304099,"Viet Nam",20.74,106.32,"2008/10/27","2008/11/04",74590,39145000,162218000,23123000,43996000,37971000,55196000
16,17,37960,35895153328,"Kenya",0.05,35.12,"2008/11/10","2008/11/25",37960,8537000,17422000,6561000,6218000,6656000,38464000
2,11,25490,27066912635,"Ethiopia",0.83,43.06,"2008/11/16","2008/11/17",25490,2094000,858000,1971000,1943000,1638000,2404000
4,4,105500,1.06e+12,"Australia",-21.56,147.03,"2008/11/20","2008/11/23",105500,52305000,112084000,94588000,59941000,46323000,25260000
4,8,61390,3.16e+11,"Venezuela (Bolivarian Republic of)",9.77,-66.4,"2008/11/20","2008/11/23",61390,24505000,41701000,33597000,20100000,19396000,10526000
31,21,15650,2.91e+11,"Thailand",7.55,100.1,"2008/11/20","2008/12/20",15650,123400000,29487000,45546000,96414000,105554000,162129000
4,10,21770,1.82e+11,"Philippines (the)",17.95,147.03,"2008/11/21","2008/11/24",21770,19093000,6008000,20156000,12819000,15094000,9947000
3,151,103400,1.7e+12,"Brazil",-25.1,-49.34,"2008/11/22","2008/11/24",103400,469271000,1060146000,306685000,768711000,673688000,1535804000
13,15,103400,40713812310,"Sri Lanka",8.57,80.8,"2008/11/22","2008/12/04",103400,6871000,7497000,6381000,3952000,5085000,9045000
4,29,24110,1.82e+11,"Philippines (the)",17.2,121.8,"2008/12/01","2008/12/04",24110,32267000,38106000,33444000,16838000,24885000,42640000
5,3,5425,2.41e+12,"Italy",41.83,13.16,"2008/12/11","2008/12/15",5425,195440000,297112000,154508000,338124000,252195000,221589000
12,9,29580,99130304099,"Viet Nam",18.89,107.06,"2008/12/25","2009/01/05",29580,15587000,8957000,17138000,15660000,13305000,11109000
18,24,126700,5.1e+11,"Indonesia",-3.33,103.14,"2008/12/26","2009/01/12",126700,122769000,148082000,113677000,64067000,90025000,86823000
23,25,126000,12556195189,"Mozambique",-22.92,34.03,"2008/12/28","2009/01/19",126000,3465000,2187000,2974000,1803000,2543000,1403000
12,12,348,2870624636,"Fiji",-17.74,178.05,"2009/01/08","2009/01/19",348,1172000,4599000,1505000,1302000,1191000,727000
9,2,14540,48261033298,"Dominican Republic (the)",19.32,-70.14,"2009/01/08","2009/01/16",14540,3503000,11513000,3521000,11703000,5158000,7094000
8,16,1186000,1.67e+12,"Brazil",-16.59,-44.89,"2009/01/20","2009/01/27",1186000,148975000,70203000,115190000,164394000,130022000,96245000
8,33,132800,1.37e+11,"Algeria",29.61,0.71,"2009/01/20","2009/01/27",132800,26320000,15099000,19615000,19007000,20848000,12468000
4,11,19410,1.74e+11,"Romania",47.61,24.93,"2009/01/23","2009/01/26",19410,19567000,6862000,19270000,12621000,15363000,3501000
7,18,60610,5.4e+11,"Indonesia",-2.63,120.26,"2009/01/27","2009/02/02",60610,82489000,68390000,59017000,55380000,61558000,82427000
9,21,118000,805561762.9,"Solomon Islands",-8.14,-158.66,"2009/01/29","2009/02/06",118000,133000,41000,75000,82000,99000,79000
12,24,188200,92897320376,"Morocco",32.65,-6.16,"2009/02/01","2009/02/12",188200,17215000,33580000,20707000,9501000,12849000,30826000
11,5,15150,48261033298,"Dominican Republic (the)",19.28,-70.08,"2009/02/02","2009/02/12",15150,6095000,7283000,6542000,10927000,6483000,4714000
3,2,61810,70307166934,"Angola",-9.84,14.15,"2009/02/14","2009/02/16",61810,2346000,1616000,2963000,3884000,2558000,1330000
3,23,72650,2.32e+11,"Colombia",4.36,-76.51,"2009/02/15","2009/02/17",72650,26140000,32432000,23923000,26298000,21281000,11440000
28,2,39740,1.45e+13,"United States of America (the)",48.25,-97.03,"2009/03/24","2009/04/20",39740,1491140000,373830000,1514899000,2830807000,2312564000,541518000
61,39,88520,12154835708,"Afghanistan",33.07,63.59,"2009/03/25","2009/05/24",88520,7083000,22334000,8742000,7218000,5493000,15907000
2,64,19200,5.4e+11,"Indonesia",6.55,106.36,"2009/03/26","2009/03/27",19200,108042000,52616000,91002000,64045000,101053000,50134000
42,21,62470,4979481980,"Tajikistan",38.51,71.29,"2009/04/21","2009/06/01",62470,1893000,1683000,1073000,1300000,1496000,3917000
23,56,524400,1.67e+12,"Brazil",-3.19,-45.43,"2009/04/22","2009/05/14",524400,536708000,259802000,486828000,414797000,453571000,387355000
7,11,5754,11597014807,"Haiti",19.56,-72.33,"2009/05/15","2009/05/21",5754,2113000,1660000,1155000,1975000,1903000,790000
33,16,9340,26048108185,"Ghana",5.73,-0.1,"2009/06/06","2009/07/08",9340,10874000,6142000,4129000,10557000,10096000,8768000
4,11,82900,5.1e+12,"China",26.85,110.28,"2009/06/19","2009/06/22",82900,440554000,239713000,496655000,377494000,340780000,508954000
7,1,12250,4.02e+11,"Austria",NA,NA,"2009/06/22","2009/06/28",12250,18788000,96869000,34749000,101990000,37626000,86995000
8,90,542100,5.1e+12,"China",25.31,112.71,"2009/07/01","2009/07/08",542100,1266151000,1640007000,921833000,1904276000,1539839000,2842099000
4,6,49030,1.02e+11,"Bangladesh",25.26,89.09,"2009/07/03","2009/07/06",49030,7115000,7659000,11497000,5967000,5911000,3054000
4,20,69860,1.06e+11,"Viet Nam",20.67,104.3,"2009/07/03","2009/07/06",69860,12815000,11551000,10323000,10229000,9938000,9223000
7,7,26430,6.49e+11,"Turkey",41,40.04,"2009/07/10","2009/07/16",26430,71194000,138971000,74281000,68936000,61453000,143309000
5,11,32700,3.3e+11,"South Africa",-33.07,18.92,"2009/07/12","2009/07/16",32700,37471000,14840000,36546000,26203000,29032000,11742000
3,11,51610,9e+11,"Mexico",16.45,-96.97,"2009/07/14","2009/07/16",51610,74062000,69234000,64921000,65588000,57601000,154800000
3,52,10370,1.68e+11,"Pakistan",24.99,67.19,"2009/07/17","2009/07/19",10370,40879000,9049000,27218000,14190000,33843000,5124000
10,20,201100,5.1e+12,"China",30.86,101.18,"2009/07/26","2009/08/04",201100,781230000,177955000,567817000,449384000,584782000,1825366000
2,10,24950,5836138127,"Lao People's Democratic Republic (the)",17.83,104.79,"2009/08/10","2009/08/11",24950,432000,299000,425000,405000,340000,518000
3,36,30560,1.68e+11,"Pakistan",33.92,72.25,"2009/08/15","2009/08/17",30560,27845000,25696000,19880000,16942000,22727000,9726000
11,20,59850,58316191440,"Sudan (the)",27.01,15.98,"2009/08/16","2009/08/26",59850,11641000,7390000,8159000,7637000,8665000,11430000
2,6,8511,16145868285,"Senegal",15.58,-16.81,"2009/08/24","2009/08/25",8511,1119000,536000,1198000,936000,980000,1607000
5,12,81300,5.1e+12,"China",26.62,105.15,"2009/08/28","2009/09/01",81300,513060000,343112000,496655000,386220000,390664000,513867000
10,4,34560,9e+11,"Mexico",19.5,-99.25,"2009/09/01","2009/09/10",34560,83514000,132550000,119707000,119662000,85135000,312533000
4,40,3167,6.49e+11,"Turkey",41.09,38.95,"2009/09/07","2009/09/10",3167,196044000,127645000,137053000,75181000,157920000,18826000
5,24,73810,26048108185,"Ghana",8.85,-0.99,"2009/09/17","2009/09/21",73810,3798000,8680000,4104000,2820000,2938000,5127000
18,355,309700,1.34e+12,"India",15.71,78.23,"2009/09/25","2009/10/12",309700,1084177000,2804823000,2830389000,1870194000,1689542000,4502237000
4,17,47600,1.06e+11,"Viet Nam",15.19,108.02,"2009/09/25","2009/09/28",47600,12647000,9516000,11739000,8908000,9608000,30495000
6,35,1227,2.2e+12,"Italy",38.11,15.73,"2009/10/01","2009/10/06",1227,891580000,125422000,883183000,613781000,749105000,887690000
9,87,129700,12854985464,"Nepal",29.81,80.76,"2009/10/04","2009/10/12",129700,4298000,21574000,2703000,4826000,4195000,5957000
6,70,35730,1.34e+12,"India",11.47,77.85,"2009/11/03","2009/11/08",35730,419210000,243498000,342645000,295670000,369513000,465945000
2,15,35580,2.82e+11,"Thailand",18.48,-91.05,"2009/11/07","2009/11/08",35580,24059000,36717000,20540000,24929000,18948000,15935000
4,20,194800,29081826159,"Tanzania, United Republic of",-6.77,35.89,"2009/11/10","2009/11/13",194800,2918000,4771000,2581000,3561000,2444000,4182000
2,3,47900,1.67e+12,"Brazil",-22.54,-43.12,"2009/11/12","2009/11/13",47900,59379000,19558000,76352000,101046000,57319000,13103000
9,7,415000,3.33e+11,"Argentina",-32.99,-59.05,"2009/11/14","2009/11/22",415000,24914000,12954000,29302000,17766000,19598000,49119000
4,3,106600,2.42e+12,"United Kingdom of Great Britain and Northern Ireland (the)",54,-1.66,"2009/11/19","2009/11/22",106600,102917000,117539000,132824000,135996000,97764000,81795000
10,1,43490,31660911277,"Uruguay",-31.26,-56.48,"2009/11/21","2009/11/30",43490,1389000,1559000,3452000,5760000,2421000,2766000
3,161,114600,4.29e+11,"Saudi Arabia",40.23,21.24,"2009/11/24","2009/11/26",114600,120096000,495875000,71287000,208640000,179788000,387565000
3,3,15650,42066217872,"Sri Lanka",8.02,81.27,"2009/12/14","2009/12/16",15650,2216000,1793000,1894000,2278000,2334000,6508000
2,5,157500,92897320376,"Morocco",31.81,-6.78,"2009/12/25","2009/12/26",157500,3453000,6119000,4835000,11144000,3112000,5852000
17,18,167300,29081826159,"Tanzania, United Republic of",-6.8,36.02,"2009/12/25","2010/01/10",167300,5596000,5947000,4088000,2792000,4070000,6988000
13,26,102200,19649631308,"Bolivia (Plurinational State of)",-17.83,-63.6,"2010/01/01","2010/01/13",102200,4400000,3740000,4933000,2562000,3265000,3066000
2,12,226100,2.19e+11,"Egypt",28.08,31.09,"2010/01/18","2010/01/19",226100,11916000,64275000,12569000,45169000,10959000,21923000
19,41,122621,1.06e+12,"Mexico",19.94,-99,"2010/01/26","2010/02/13",122621,345991000,53560000,236271000,198023000,264929000,172943000
8,20,305800,1.48e+11,"Peru",-4.68,-78.29,"2010/02/10","2010/02/17",305800,18926000,12681000,13023000,12934000,14837000,17761000
2,1,2791,53860175556,"Dominican Republic (the)",19.63,-70.56,"2010/02/14","2010/02/15",2791,1832000,1287000,4223000,5753000,3618000,1469000
13,27,3836,11859315079,"Haiti",18.42,73.77,"2010/02/18","2010/03/02",3836,4915000,1667000,3042000,4329000,4184000,1492000
2,43,483,2.38e+11,"Portugal",32.76,-16.97,"2010/02/20","2010/02/21",483,75896000,406291000,75228000,123659000,62556000,132042000
18,5,26370,11104648673,"Mozambique",-19.96,34.25,"2010/02/22","2010/03/11",26370,1597000,3124000,1739000,2257000,1703000,1403000
17,7,274100,81699526881,"Angola",-16.11,17.25,"2010/03/01","2010/03/17",274100,8876000,13507000,11258000,4987000,6909000,21401000
75,94,40320,45405587557,"Kenya",0.01,34.5,"2010/03/01","2010/05/14",40320,52667000,94170000,60902000,63713000,45550000,60777000
1,8,64630,11431334447,"Namibia",-18.69,23.23,"2010/03/24","2010/03/24",64630,459000,822000,842000,2179000,411000,602000
336,418,1140146,2.87e+11,"Colombia",4.113,-72.96,"2010/04/06","2011/03/07",1140146,783533000,1215018000,2036778000,767938000,984774000,286830000
4,70,65810,15633856787,"Afghanistan",34.38,62.25,"2010/05/05","2010/05/08",65810,3621000,4231000,3696000,3434000,3529000,2080000
1,7,38890,30906749533,"Yemen",14.03,44.31,"2010/05/05","2010/05/05",38890,1271000,1586000,2767000,4489000,1098000,1139000
17,100,196100,45405587557,"Kenya",1.5,36,"2010/05/08","2010/05/24",196100,20361000,8534000,15072000,18849000,19593000,4507000
7,28,19210,58636150710,"Sri Lanka",6.83,80.59,"2010/05/14","2010/05/20",19210,13827000,52510000,11018000,8066000,10589000,11803000
7,27,63170,1.68e+12,"India",15.22,79.48,"2010/05/18","2010/05/24",63170,313255000,594726000,288228000,211984000,237996000,387167000
5,27,22340,2.08e+11,"Philippines (the)",6.78,125.3,"2010/05/28","2010/06/01",22340,40021000,48669000,38222000,21282000,30504000,27278000
2,25,7700,2.65e+12,"France",43.5,6.6,"2010/06/15","2010/06/16",7700,387466000,748233000,321799000,197782000,298164000,62553000
3,46,9326,1.77e+11,"Pakistan",36.03,72.08,"2010/06/22","2010/06/24",9326,41245000,3763000,21279000,14223000,33392000,3124000
6,6,34500,1.41e+11,"Ukraine",48.59,24.79,"2010/06/27","2010/07/02",34500,12674000,3836000,15893000,11552000,10944000,14602000
11,53,147437,1.68e+12,"India",30.18,74.77,"2010/07/05","2010/07/15",147437,468100000,272199000,456376000,359025000,393843000,204663000
3,1,12210,6974982393,"Moldova (the Republic of)",46.82,27.97,"2010/07/05","2010/07/07",12210,219000,387000,392000,597000,374000,1131000
3,10,56000,5.28e+11,"Saudi Arabia",20.61,41.17,"2010/07/10","2010/07/12",56000,40778000,73122000,38087000,37724000,31933000,45553000
6,33,100400,74151186600,"Sudan (the)",18.7,36.7,"2010/07/10","2010/07/15",100400,13101000,6276000,11273000,10325000,10535000,5309000
6,15,176300,30906749533,"Yemen",16.73,47.92,"2010/07/10","2010/07/15",176300,3297000,3074000,2720000,2514000,2536000,1429000
1,6,15730,53860175556,"Dominican Republic (the)",19.25,-70.39,"2010/07/15","2010/07/15",15730,2414000,4104000,4822000,5579000,2046000,2301000
3,60,14180,1.77e+11,"Pakistan",30.51,66.95,"2010/07/21","2010/07/23",14180,43771000,9758000,28676000,17078000,37723000,17601000
3,21,106460,7.55e+11,"Indonesia",-2.14,114.97,"2010/07/23","2010/07/25",106460,75764000,49923000,44627000,95197000,63064000,45519000
3,14,346200,5.28e+11,"Saudi Arabia",21.51,41.92,"2010/07/23","2010/07/25",346200,34774000,260052000,29056000,89494000,31494000,69891000
1,12,132600,16002656434,"Nepal",28.35,84.78,"2010/07/25","2010/07/25",132600,694000,1898000,1019000,4887000,690000,2534000
8,65,176799,15633856787,"Afghanistan",35.21,68.85,"2010/07/27","2010/08/03",176799,4030000,2874000,3054000,4144000,3794000,1752000
11,1985,160000,1.77e+11,"Pakistan",NA,NA,"2010/07/28","2010/08/07",160000,308614000,2058209000,726356000,306817000,772794000,232200000
